"","Run","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"1727","SRR26796766","2023-11-12 10:31:28","2023-11-12 10:02:17",21921818,6576545400,21921818,300,1983,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796766/SRR26796766.lite.1","SRX22494073","myb2-289","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19507120","SAMN38217792","simple",3197,"Marchantia polymorpha","Mprr-myb2 mut 289",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749115",NA,"public","2EBD2AAD17A2D5FCDA8F5BFE6680713A","82146CAA0F52598AEAD2E405FC214EC3"
"1726","SRR26796767","2023-11-12 10:31:28","2023-11-12 10:07:40",25463818,7639145400,25463818,300,2365,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796767/SRR26796767.lite.1","SRX22494072","myb2-275","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19507119","SAMN38217791","simple",3197,"Marchantia polymorpha","Mprr-myb2 mut 275",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749115",NA,"public","B99C36B6D1F1AE068570C6364CDAE71F","0E1844AA4BF6D5C14B45AD436891A3C1"
"1730","SRR26796478","2023-11-12 05:55:48","2023-11-12 05:51:42",22717685,6815305500,22717685,300,2068,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796478/SRR26796478.lite.1","SRX22493793","myb5-4","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19506841","SAMN38212352","simple",3197,"Marchantia polymorpha","Mprr-myb5 mut 04",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749100",NA,"public","41C84CC2A3ADE7661071945530DAB766","8ADA51EF42731CD9952DD543753BF2B5"
"1729","SRR26796479","2023-11-12 05:55:48","2023-11-12 05:51:29",20947644,6284293200,20947644,300,1926,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796479/SRR26796479.lite.1","SRX22493792","myb5-3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19506840","SAMN38212351","simple",3197,"Marchantia polymorpha","Mprr-myb5 mut 03",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749100",NA,"public","4F3B49A69204504DD47B1408B7DFBB88","C5C9FEF67C346782ECB9CB4E50B2ED31"
"1728","SRR26796480","2023-11-12 05:55:48","2023-11-12 05:51:52",23068163,6920448900,23068163,300,2136,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796480/SRR26796480.lite.1","SRX22493791","myb5-1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19506837","SAMN38212350","simple",3197,"Marchantia polymorpha","Mprr-myb5 mut 01",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749100",NA,"public","37FCDFB1B175C732E2DE8639A67FD764","E9B3D99E1A547D64DE6A3EDBC65C433E"
"1750","SRR26796481","2023-11-12 05:55:48","2023-11-12 05:54:08",22543472,6763041600,22543472,300,2029,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796481/SRR26796481.lite.1","SRX22493790","glk10","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19506842","SAMN38212349","simple",3197,"Marchantia polymorpha","Mpglk mut 10",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749100",NA,"public","91D784B8AB9AD9BB6D7F23682E75B8DD","B60E6C2F17B3641C1C2D9FE4BAB405EC"
"1751","SRR26796482","2023-11-12 06:07:16","2023-11-12 06:04:54",22789333,6836799900,22789333,300,2127,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796482/SRR26796482.lite.1","SRX22493789","glk222","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19506839","SAMN38212348","simple",3197,"Marchantia polymorpha","Mpglk mut 222",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749100",NA,"public","6640D95B2196198EC946B9F9C53CEAF8","AB170498BB77644030D10CF73FB7E6DE"
"1715","SRR26796483","2023-11-12 05:55:48","2023-11-12 05:53:22",20466602,6139980600,20466602,300,1857,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796483/SRR26796483.lite.1","SRX22493788","Control OE3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19506838","SAMN38212347","simple",3197,"Marchantia polymorpha","Control for OE 3",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749100",NA,"public","FDB0C33522FA0A6237DD951B1F2A358C","054C5C434DE3F619C848DBA5711A1860"
"1714","SRR26796484","2023-11-12 06:03:24","2023-11-12 05:58:54",20763639,6229091700,20763639,300,1918,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796484/SRR26796484.lite.1","SRX22493787","Control OE2","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19506836","SAMN38212346","simple",3197,"Marchantia polymorpha","Control for OE 2",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749100",NA,"public","6998D901C8A8002367107DD3798CECD7","A53DF4CD649007E3C3032471103F531E"
"1713","SRR26796485","2023-11-12 05:57:14","2023-11-12 05:55:00",20436963,6131088900,20436963,300,1891,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796485/SRR26796485.lite.1","SRX22493786","Control OE1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19506835","SAMN38212345","simple",3197,"Marchantia polymorpha","Control for OE 1",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749100",NA,"public","E763C39BAE8FD7BAD06AF54467B4C8C5","425CFBE82DBEC9CC16B6242EF2F5F3E7"
"1718","SRR26796486","2023-11-12 05:58:42","2023-11-12 05:55:50",23396508,7018952400,23396508,300,2145,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR026/26796/SRR26796486/SRR26796486.lite.1","SRX22493785","Control 3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP471380","PRJNA1039314",NA,1039314,"SRS19506834","SAMN38212344","simple",3197,"Marchantia polymorpha","Control for mutant 3",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UNIVERSITY OF CAMBRIDGE","SRA1749100",NA,"public","E82617EF62EDD29FF9BB102F1AE68594","B474257E792BCB5718DFD592731B2902"
"327","DRR460812","2023-11-01 12:38:38","2023-11-01 12:47:15",38860101,3886010100,0,100,2447,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460812/DRR460812.lite.1","DRX445071","CIKge_YUC2pCLE2_rep3","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339167","SAMD00597725","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597725",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","2C162C4A58179D33CCC5EF110EC1E022","3C76C311B79E1FC5E011E26620AEFF18"
"326","DRR460811","2023-11-01 12:38:38","2023-11-01 12:50:44",40697861,4069786100,0,100,2542,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460811/DRR460811.lite.1","DRX445070","CIKge_YUC2pCLE2_rep2","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339166","SAMD00597724","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597724",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","145BA62549D732DEA45746A8ADD24BB9","CE861571D079AED2BE0CDFAB219105E7"
"325","DRR460810","2023-11-01 12:38:38","2023-11-01 12:45:53",38861910,3886191000,0,100,2453,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460810/DRR460810.lite.1","DRX445069","CIKge_YUC2pCLE2_rep1","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339165","SAMD00597723","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597723",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","7F8CA738116132A9687B30CD9560BE70","61359A25F044A00E8FC1153B98149267"
"324","DRR460809","2023-11-01 12:38:38","2023-11-01 12:45:07",37936738,3793673800,0,100,2395,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460809/DRR460809.lite.1","DRX445068","CLV1ge_rep3","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339164","SAMD00597722","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597722",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","F25EBA22356189B0258257A7BA656279","F8DC8535E1F7FDC6884358E2CAB83DD8"
"323","DRR460808","2023-11-01 12:38:38","2023-11-01 12:46:34",38900922,3890092200,0,100,2443,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460808/DRR460808.lite.1","DRX445067","CLV1ge_rep2","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339163","SAMD00597721","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597721",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","B32E9FF1557D0CC103058AF92642366A","4D7908B565E6CE25022048F6FB17A5D9"
"322","DRR460807","2023-11-01 12:38:38","2023-11-01 12:46:01",38429562,3842956200,0,100,2403,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460807/DRR460807.lite.1","DRX445066","CLV1ge_rep1","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339162","SAMD00597720","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597720",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","DB9C3A72405BF9FA17FB3A63927FFDEC","1D5D8126CDF2D885BEEEF54317953C58"
"321","DRR460806","2023-11-01 12:38:38","2023-11-01 12:46:48",37905543,3790554300,0,100,2450,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460806/DRR460806.lite.1","DRX445065","CIKge_rep3","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339161","SAMD00597719","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597719",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","68634CE78155FB40CA72F6A2978E00A1","4C86DB8E6A35D9A3AF27C9E4CADE7502"
"320","DRR460805","2023-11-01 12:38:38","2023-11-01 12:46:14",40811297,4081129700,0,100,2597,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460805/DRR460805.lite.1","DRX445064","CIKge_rep2","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339160","SAMD00597718","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597718",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","F573E5467D335B0DC02BE9EF9EC40C86","E934DA9CC4111E0A7D0026C743C2A0B3"
"319","DRR460804","2023-11-01 12:38:38","2023-11-01 12:46:11",38732355,3873235500,0,100,2439,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460804/DRR460804.lite.1","DRX445063","CIKge_rep1","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339159","SAMD00597717","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597717",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","91570E794F10C492F9BA68D8A2453D7F","E1FC65C028CA12BFB2E36A81B5A5DA19"
"318","DRR460803","2023-11-01 12:38:38","2023-11-01 12:46:59",39977187,3997718700,0,100,2520,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460803/DRR460803.lite.1","DRX445062","CLV1ge_YUC2pCLE2_rep3","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339158","SAMD00597716","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597716",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","E92D241702ADA529003C2FE6EE77B602","301446525744A785D091E3328E03CD50"
"317","DRR460802","2023-11-01 12:38:38","2023-11-01 12:49:05",35929551,3592955100,0,100,2266,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460802/DRR460802.lite.1","DRX445061","CLV1ge_YUC2pCLE2_rep2","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339157","SAMD00597715","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597715",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","96D8585366537FE9B526C6E6D49CE874","0AD7AA060923A75338E50C4081FD3B29"
"316","DRR460801","2023-11-01 12:38:38","2023-11-01 12:45:24",40122238,4012223800,0,100,2533,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460801/DRR460801.lite.1","DRX445060","CLV1ge_YUC2pCLE2_rep1","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339156","SAMD00597714","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597714",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","7EB1BBD074E95F29B527FCC07B91DFBF","12AABB36AB2504FEEBFA88642A7A938E"
"315","DRR460800","2023-11-01 12:38:38","2023-11-01 12:46:17",39453281,3945328100,0,100,2475,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460800/DRR460800.lite.1","DRX445059","YUC2pCLE2_line1_rep3","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339155","SAMD00597713","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597713",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","32D3D4751A54F0171DC257C7C238E13A","B5DA6B3FBCBC61FE8C1C78D4AB9739A1"
"314","DRR460799","2023-11-01 12:38:38","2023-11-01 12:45:21",39598360,3959836000,0,100,2545,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460799/DRR460799.lite.1","DRX445058","YUC2pCLE2_line1_rep2","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339154","SAMD00597712","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597712",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","DDC9885425D0807CFCFC22A0BCDF36E7","D60A5A1186F110558E32304A3F5DA404"
"313","DRR460798","2023-11-01 12:38:38","2023-11-01 12:46:20",41655604,4165560400,0,100,2621,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460798/DRR460798.lite.1","DRX445057","YUC2pCLE2_line1_rep1","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339153","SAMD00597711","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597711",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","003A282DD03D4570094FF97B31075425","D52AD7953F913475168FB92FF2A026ED"
"312","DRR460797","2023-11-01 12:38:38","2023-11-01 12:46:42",47623441,4762344100,0,100,2848,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460797/DRR460797.lite.1","DRX445056","YUC2pCLE2_line2_rep3","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339152","SAMD00597710","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597710",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","4FFC3742D1C4999517DCA0BE0D6E2CBB","18E972F85314A607C9D0DCDB3EAD417C"
"311","DRR460796","2023-11-01 12:38:38","2023-11-01 12:45:46",46731094,4673109400,0,100,2785,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460796/DRR460796.lite.1","DRX445055","YUC2pCLE2_line2_rep2","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339151","SAMD00597709","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597709",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","B78A7AAF74205C4691453BD9545EE10B","29956124F9732D7A6560840D199E164E"
"310","DRR460795","2023-11-01 12:38:38","2023-11-01 12:50:12",50608443,5060844300,0,100,3030,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460795/DRR460795.lite.1","DRX445054","YUC2pCLE2_line2_rep1","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339150","SAMD00597708","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597708",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","F0B50B9D9201CD83D5DA2DA75724995E","C9E9AE1B6BFCAA83437232BBB93BFC86"
"309","DRR460794","2023-11-01 12:38:38","2023-11-01 12:46:09",52057588,5205758800,0,100,3120,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460794/DRR460794.lite.1","DRX445053","Tak1_rep3","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339149","SAMD00597707","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597707",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","31073793C4D22B7AC96C0665E030E549","EE3CA86FA2C0E0141F19DCC4E1FC391E"
"308","DRR460793","2023-11-01 12:38:38","2023-11-01 12:46:42",48290894,4829089400,0,100,2884,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460793/DRR460793.lite.1","DRX445052","Tak1_rep2","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339148","SAMD00597706","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597706",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","8794E79943B1B12CA1E15CC0F05296C4","5370978F138C842B25A08653A7BE8EE2"
"307","DRR460792","2023-11-01 12:38:38","2023-11-01 12:45:06",47275095,4727509500,0,100,2838,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/460/DRR460792/DRR460792.lite.1","DRX445051","Tak1_rep1","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 2500","DRP010729","PRJDB15704",3,1034820,"DRS339147","SAMD00597705","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMD00597705",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"NIG","DRA016127",NA,"public","2C7E736E440EA80AF5E3624B0F4BB784","658477DEE957D1466FDAA8EBD77FD4FB"
"1712","SRR25995557","2023-09-14 00:06:09","2023-09-10 15:27:44",20948593,1026481057,0,49,693,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR025/25995/SRR25995557/SRR25995557.lite.1","SRX21713159","GSM7771490","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP459521","PRJNA1014901",NA,1014901,"SRS18848652","SAMN37343117","simple",3197,"Marchantia polymorpha","GSM7771490",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BOWMAN LAB, MONASH UNIVERSITY","SRA1708843",NA,"public","7BCFBF411C5E1AEC6F4AFE91F5AEA258","A20C0E1CB822E44CCDAF0295ED167F90"
"1711","SRR25995558","2023-09-14 00:06:09","2023-09-10 15:28:16",23963371,1174205179,0,49,788,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR025/25995/SRR25995558/SRR25995558.lite.1","SRX21713158","GSM7771489","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 3000","SRP459521","PRJNA1014901",NA,1014901,"SRS18848651","SAMN37343118","simple",3197,"Marchantia polymorpha","GSM7771489",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BOWMAN LAB, MONASH UNIVERSITY","SRA1708843",NA,"public","5DB0C17BC199E1CA48C47BC62628E5A7","D1A50D4CD56F6BABA71BE68B8032B542"
"1710","SRR24878589","2023-09-21 01:21:45","2023-06-08 18:04:20",12570802,1257080200,12570802,100,354,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR024/24878/SRR24878589/SRR24878589.lite.1","SRX20642152","GSM7469880","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","NextSeq 2000","SRP441887","PRJNA981562",NA,981562,"SRS17940880","SAMN35679740","simple",3197,"Marchantia polymorpha","GSM7469880",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BERGER LAB, GREGOR MENDEL INSTITUTE","SRA1651572",NA,"public","675D24232404F31A644A940208B30B6F","B3266AEFF8F4EF0498539F9169D39B57"
"1709","SRR24878590","2023-09-21 01:21:45","2023-06-08 18:04:01",11960703,1196070300,11960703,100,337,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR024/24878/SRR24878590/SRR24878590.lite.1","SRX20642151","GSM7469879","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","NextSeq 2000","SRP441887","PRJNA981562",NA,981562,"SRS17940879","SAMN35679741","simple",3197,"Marchantia polymorpha","GSM7469879",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BERGER LAB, GREGOR MENDEL INSTITUTE","SRA1651572",NA,"public","5F4905D12D6468E012EA23C592BC9A65","A89AF5EBC6B18EE874FE4FEFFA83DF0B"
